iter	Logloss
1516	0.3079242508
1517	0.3079226087
1518	0.307920092
1519	0.3079173239
1520	0.307913111
1521	0.3079107472
1522	0.3079078985
1523	0.3079062371
1524	0.3079043159
1525	0.3079022576
1526	0.3079008513
1527	0.3078990889
1528	0.307897199
1529	0.3078951275
1530	0.3078913032
1531	0.3078895504
1532	0.3078845616
1533	0.3078830181
1534	0.3078811078
1535	0.3078762753
1536	0.3078727361
1537	0.3078701088
1538	0.3078666827
1539	0.3078646303
1540	0.3078610731
1541	0.30785933
1542	0.307855265
1543	0.30785178
1544	0.3078503544
1545	0.3078485523
1546	0.3078439809
1547	0.3078399629
1548	0.3078377951
1549	0.3078361037
1550	0.3078342547
1551	0.3078316478
1552	0.3078291612
1553	0.3078272906
1554	0.3078250542
1555	0.3078229839
1556	0.3078211938
1557	0.3078190573
1558	0.3078177617
1559	0.3078153665
1560	0.3078129136
1561	0.3078089846
1562	0.3078072066
1563	0.3078053804
1564	0.3078037937
1565	0.3078023308
1566	0.3078008716
1567	0.3077981192
1568	0.3077947327
1569	0.307792512
1570	0.3077908868
1571	0.307787131
1572	0.3077855719
1573	0.3077821109
1574	0.3077807455
1575	0.307776043
1576	0.3077741796
1577	0.3077707161
1578	0.3077669712
1579	0.3077636546
1580	0.3077591361
1581	0.3077566098
1582	0.3077548366
1583	0.3077511675
1584	0.3077494821
1585	0.3077454761
1586	0.3077413715
1587	0.3077376494
1588	0.307734364
1589	0.3077296447
1590	0.3077273241
1591	0.3077250264
1592	0.3077225109
1593	0.3077182463
1594	0.3077166307
1595	0.3077143233
1596	0.3077119558
1597	0.307709847
1598	0.307706167
1599	0.3077031692
1600	0.3077013743
1601	0.30769998
1602	0.3076989394
1603	0.3076965154
1604	0.307692116
1605	0.307690486
1606	0.3076863513
1607	0.3076825378
1608	0.3076801053
1609	0.3076776585
1610	0.3076758864
1611	0.3076731593
1612	0.3076707665
1613	0.3076690185
1614	0.3076662565
1615	0.307663806
1616	0.3076597338
1617	0.3076565086
1618	0.3076530668
1619	0.307649192
1620	0.3076460558
1621	0.3076429436
1622	0.3076416841
1623	0.3076396306
1624	0.3076373208
1625	0.3076334893
1626	0.3076314334
1627	0.3076301197
1628	0.3076263315
1629	0.3076229727
1630	0.3076205282
1631	0.3076183388
1632	0.3076153565
1633	0.307611199
1634	0.3076084586
1635	0.3076045031
1636	0.307602914
1637	0.3075987889
1638	0.3075951342
1639	0.3075929255
1640	0.3075889761
1641	0.307584614
1642	0.307581965
1643	0.3075797816
1644	0.3075781311
1645	0.3075738316
1646	0.3075723086
1647	0.3075708181
1648	0.3075682545
1649	0.3075645168
1650	0.3075626389
1651	0.3075596278
1652	0.3075575117
1653	0.3075553572
1654	0.3075537187
1655	0.307551516
1656	0.3075478661
1657	0.3075450114
1658	0.3075434968
1659	0.3075392623
1660	0.3075371198
1661	0.3075326699
1662	0.3075289683
1663	0.3075253593
1664	0.3075212775
1665	0.307518406
1666	0.307514975
1667	0.3075127302
1668	0.307510477
1669	0.3075081709
1670	0.307504847
1671	0.3075011358
1672	0.307498589
1673	0.3074959978
1674	0.3074937313
1675	0.3074912315
1676	0.3074873819
1677	0.3074857603
1678	0.3074825615
1679	0.3074809772
1680	0.3074780034
1681	0.3074758139
1682	0.307473604
1683	0.3074713773
1684	0.3074679524
1685	0.307464934
1686	0.307462101
1687	0.3074605034
1688	0.3074561762
1689	0.307452163
1690	0.3074488608
1691	0.3074462491
1692	0.307442485
1693	0.3074414817
1694	0.3074380483
1695	0.3074356977
1696	0.307433045
1697	0.307430141
1698	0.3074265296
1699	0.3074237254
1700	0.3074215817
1701	0.307419308
1702	0.3074159842
1703	0.3074124438
1704	0.3074098537
1705	0.307407171
1706	0.307404427
1707	0.3074004643
1708	0.3073981017
1709	0.307395573
1710	0.3073920422
1711	0.3073880061
1712	0.307384657
1713	0.3073824651
1714	0.3073792423
1715	0.3073771768
1716	0.307375009
1717	0.307371264
1718	0.3073673375
1719	0.3073640064
1720	0.3073598452
1721	0.3073569123
1722	0.3073545304
1723	0.307352537
1724	0.3073487019
1725	0.30734699
1726	0.3073452036
1727	0.307342877
1728	0.3073395447
1729	0.3073358418
1730	0.3073338389
1731	0.3073296861
1732	0.3073281102
1733	0.3073254432
1734	0.3073218546
1735	0.3073179112
1736	0.3073152394
1737	0.3073127648
1738	0.3073101964
1739	0.3073081164
1740	0.3073045363
1741	0.3073030963
1742	0.3072998603
1743	0.3072959541
1744	0.3072927698
1745	0.307289067
1746	0.3072869822
1747	0.3072831687
1748	0.3072800457
1749	0.3072779345
1750	0.3072751784
1751	0.3072729565
1752	0.3072708031
1753	0.3072682335
1754	0.3072655087
1755	0.3072628225
1756	0.3072616904
1757	0.3072602757
1758	0.3072570866
1759	0.3072546457
1760	0.3072522686
1761	0.3072500166
1762	0.3072480749
1763	0.3072444888
1764	0.3072414091
1765	0.3072389418
1766	0.3072365081
1767	0.307234024
1768	0.3072306712
1769	0.3072285203
1770	0.3072268144
1771	0.307224578
1772	0.3072222142
1773	0.3072190852
1774	0.3072164265
1775	0.3072128777
1776	0.3072104248
1777	0.3072084844
1778	0.3072066173
1779	0.3072052363
1780	0.3072018053
1781	0.3071985585
1782	0.307196203
1783	0.3071943853
1784	0.3071920033
1785	0.3071891907
1786	0.3071872311
1787	0.3071848924
1788	0.3071824022
1789	0.3071793647
1790	0.3071759831
1791	0.3071728432
1792	0.3071699957
1793	0.3071667898
1794	0.3071640518
1795	0.3071617552
1796	0.3071587381
1797	0.3071556115
1798	0.3071517836
1799	0.307149368
1800	0.3071479617
1801	0.3071465554
1802	0.3071430451
1803	0.3071406415
1804	0.3071394024
1805	0.3071374042
1806	0.3071336039
1807	0.3071307661
1808	0.3071286981
1809	0.3071246717
1810	0.3071217953
1811	0.3071199644
1812	0.307117479
1813	0.3071155265
1814	0.3071134754
1815	0.3071107615
1816	0.3071081245
1817	0.3071062599
1818	0.3071037817
1819	0.3071010401
1820	0.3070994449
1821	0.3070968079
1822	0.3070945415
1823	0.307090746
1824	0.3070884243
1825	0.3070872201
1826	0.3070860014
1827	0.3070848658
1828	0.3070826186
1829	0.3070809043
1830	0.3070786391
1831	0.3070757026
1832	0.3070735083
1833	0.3070692437
1834	0.307065743
1835	0.30706214
1836	0.3070599073
1837	0.3070578285
1838	0.3070554682
1839	0.3070531103
1840	0.3070518616
1841	0.3070501233
1842	0.3070461221
1843	0.3070442816
1844	0.3070426575
1845	0.3070400458
1846	0.3070362131
1847	0.3070328182
1848	0.3070291094
1849	0.3070265771
1850	0.3070238752
1851	0.3070216737
1852	0.3070200304
1853	0.3070173465
1854	0.3070142392
1855	0.3070113051
1856	0.3070090555
1857	0.30700718
1858	0.3070053839
1859	0.3070016462
1860	0.3069990129
1861	0.30699563
1862	0.3069923723
1863	0.306990385
1864	0.3069864789
1865	0.3069843171
1866	0.3069812687
1867	0.306978094
1868	0.3069752309
1869	0.3069712321
1870	0.3069682499
1871	0.3069633092
1872	0.3069612665
1873	0.3069589892
1874	0.3069562753
1875	0.3069537466
1876	0.3069497863
1877	0.3069483186
1878	0.3069469641
1879	0.3069437244
1880	0.3069418995
1881	0.3069386285
1882	0.3069355693
1883	0.3069336734
1884	0.306930963
1885	0.3069284079
1886	0.3069270304
1887	0.3069249709
1888	0.306921137
1889	0.3069186636
1890	0.3069172958
1891	0.3069154011
1892	0.3069106108
1893	0.3069085188
1894	0.3069056965
1895	0.3069032954
1896	0.3068992401
1897	0.3068964491
1898	0.3068944209
1899	0.3068915589
1900	0.3068894862
1901	0.3068873316
1902	0.306885319
1903	0.3068834086
1904	0.3068804842
1905	0.3068775621
1906	0.3068746027
1907	0.3068720608
1908	0.3068695141
1909	0.3068664861
1910	0.3068633367
1911	0.3068595857
1912	0.3068558168
1913	0.3068534469
1914	0.3068512646
1915	0.3068502
1916	0.3068486361
1917	0.306845785
1918	0.3068410235
1919	0.3068383156
1920	0.3068369598
1921	0.3068332269
1922	0.3068305875
1923	0.3068287169
1924	0.3068262544
1925	0.3068238014
1926	0.3068205004
1927	0.3068180247
1928	0.3068152097
1929	0.3068123429
1930	0.3068097637
1931	0.3068078582
1932	0.3068048254
1933	0.3068028092
1934	0.3068011286
1935	0.306798233
1936	0.3067961253
1937	0.3067906252
1938	0.3067880677
1939	0.3067845188
1940	0.3067832328
1941	0.3067794578
1942	0.3067762615
1943	0.3067727848
1944	0.3067703716
1945	0.306767624
1946	0.3067640403
1947	0.3067621624
1948	0.3067597588
1949	0.306757034
1950	0.3067552343
1951	0.3067515171
1952	0.3067495995
1953	0.3067476218
1954	0.3067436711
1955	0.3067403352
1956	0.3067384862
1957	0.3067361356
1958	0.3067327275
1959	0.3067297982
1960	0.3067269772
1961	0.3067244292
1962	0.3067220076
1963	0.3067207541
1964	0.306718377
1965	0.3067159181
1966	0.3067120191
1967	0.3067096601
1968	0.3067072084
1969	0.3067048854
1970	0.3067024156
1971	0.3066991579
1972	0.3066968638
1973	0.3066944097
1974	0.3066907394
1975	0.306688337
1976	0.3066858901
1977	0.306680218
1978	0.3066784123
1979	0.306676129
1980	0.3066741428
1981	0.3066722878
1982	0.3066696436
1983	0.3066671751
1984	0.3066650338
1985	0.306661124
1986	0.3066565731
1987	0.3066542934
1988	0.3066504583
1989	0.3066479284
1990	0.3066462322
1991	0.3066437432
1992	0.3066416042
1993	0.3066383874
1994	0.3066357096
1995	0.3066323688
1996	0.3066295153
1997	0.3066270672
1998	0.306625116
1999	0.3066227858
2000	0.3066207708
2001	0.3066181254
2002	0.3066150806
2003	0.3066134096
2004	0.3066108942
2005	0.3066066272
2006	0.3066038867
2007	0.3066021677
2008	0.3065984576
2009	0.306596036
2010	0.3065942784
2011	0.3065932462
2012	0.3065912902
2013	0.3065892294
2014	0.3065856999
2015	0.3065841805
2016	0.3065794551
2017	0.3065763887
2018	0.3065741824
2019	0.306572011
2020	0.3065694883
2021	0.3065650841
2022	0.3065615642
2023	0.3065579997
2024	0.3065568003
2025	0.3065543931
2026	0.3065520629
2027	0.3065482374
2028	0.3065465833
2029	0.3065443734
2030	0.3065423259
2031	0.3065385015
2032	0.3065363338
2033	0.3065328439
2034	0.3065299579
2035	0.3065276421
2036	0.3065248187
2037	0.3065225871
2038	0.3065209366
2039	0.3065180025
2040	0.3065164374
2041	0.306513952
2042	0.3065124026
2043	0.3065093542
2044	0.3065060279
2045	0.3065039034
2046	0.3065000502
2047	0.3064972557
2048	0.3064954536
2049	0.3064930993
2050	0.3064887192
2051	0.3064847168
2052	0.3064811247
2053	0.3064790796
2054	0.3064772944
2055	0.3064734761
2056	0.3064706346
2057	0.3064685654
2058	0.3064649119
2059	0.3064595971
2060	0.3064572368
2061	0.3064530107
2062	0.3064501259
2063	0.3064458168
2064	0.3064435816
2065	0.3064393459
2066	0.3064354145
2067	0.3064342548
2068	0.3064320726
2069	0.3064294705
2070	0.306424051
2071	0.3064217352
2072	0.3064175981
2073	0.3064147651
2074	0.3064124217
2075	0.3064106641
2076	0.3064087032
2077	0.3064065631
2078	0.3064055574
2079	0.3064025571
2080	0.3063984645
2081	0.306396411
2082	0.3063938498
2083	0.3063914462
2084	0.3063897416
2085	0.3063858451
2086	0.3063847744
2087	0.3063808635
2088	0.3063797447
2089	0.3063764064
2090	0.3063745839
2091	0.3063709075
2092	0.3063686062
2093	0.3063651632
2094	0.3063626634
2095	0.3063585768
2096	0.306356403
2097	0.3063538214
2098	0.3063504301
2099	0.3063470702
2100	0.3063430858
2101	0.3063395755
2102	0.3063381764
2103	0.3063364561
2104	0.3063338817
2105	0.3063292177
2106	0.3063274986
2107	0.306325012
2108	0.3063218193
2109	0.3063195841
2110	0.3063170338
2111	0.3063131036
2112	0.3063093129
2113	0.3063066555
2114	0.3063023392
2115	0.3063006225
2116	0.3062982322
2117	0.3062929859
2118	0.3062893541
2119	0.306287173
2120	0.3062845673
2121	0.3062820026
2122	0.3062796736
2123	0.3062777776
2124	0.3062755304
2125	0.3062713296
2126	0.3062690896
2127	0.3062672286
2128	0.3062646951
2129	0.3062624972
2130	0.3062602584
2131	0.3062585321
2132	0.3062557833
2133	0.3062527782
2134	0.3062486351
2135	0.3062468174
2136	0.3062432252
2137	0.3062401708
2138	0.3062378767
2139	0.3062341282
2140	0.3062288999
2141	0.3062250203
2142	0.3062229511
2143	0.3062194805
2144	0.306217528
2145	0.3062146517
2146	0.3062120628
2147	0.3062094523
2148	0.3062054656
2149	0.3062021189
2150	0.3061999114
2151	0.3061984991
2152	0.3061948817
2153	0.3061919091
2154	0.3061868432
2155	0.3061829431
2156	0.3061793738
2157	0.3061758948
2158	0.3061732013
2159	0.3061718371
2160	0.3061680994
2161	0.3061664453
2162	0.3061630408
2163	0.3061603713
2164	0.3061570499
2165	0.3061551155
2166	0.3061528406
2167	0.3061503239
2168	0.306148742
2169	0.3061454133
2170	0.3061435908
2171	0.3061411715
2172	0.3061386813
2173	0.3061369466
2174	0.3061353887
2175	0.3061320913
2176	0.3061301882
2177	0.3061281287
2178	0.3061266345
2179	0.3061216926
2180	0.3061195044
2181	0.3061178876
2182	0.3061141475
2183	0.3061117511
2184	0.3061082708
2185	0.3061056182
2186	0.3061024989
2187	0.3060991016
2188	0.3060971997
2189	0.3060944616
2190	0.3060924021
2191	0.3060891865
2192	0.3060869935
2193	0.3060832569
2194	0.3060812696
2195	0.3060778363
2196	0.3060740143
2197	0.3060703356
2198	0.3060674989
2199	0.306063991
2200	0.3060612554
2201	0.3060580855
2202	0.3060557866
2203	0.3060528813
2204	0.3060508952
2205	0.3060468543
2206	0.3060425729
2207	0.3060405049
2208	0.3060382914
2209	0.3060363486
2210	0.3060314644
2211	0.3060280503
2212	0.3060254554
2213	0.3060224768
2214	0.3060188017
2215	0.306015467
2216	0.3060133028
2217	0.3060100968
2218	0.3060078243
2219	0.3060049624
2220	0.3060024698
2221	0.3060005029
2222	0.3059967989
2223	0.3059952952
2224	0.3059936074
2225	0.3059926065
2226	0.3059906576
2227	0.3059880712
2228	0.30598647
2229	0.305984005
2230	0.3059819575
2231	0.305979347
2232	0.305977178
2233	0.3059751306
2234	0.3059725213
2235	0.305970339
2236	0.3059679547
2237	0.3059659481
2238	0.3059627662
2239	0.3059600137
2240	0.3059552847
2241	0.3059519007
2242	0.3059495392
2243	0.305946729
2244	0.305942693
2245	0.3059390335
2246	0.3059365144
2247	0.3059328525
2248	0.3059293614
2249	0.3059264441
2250	0.3059229097
2251	0.3059194644
2252	0.3059157315
2253	0.3059147619
2254	0.3059123005
2255	0.3059093291
2256	0.3059057394
2257	0.3059021509
2258	0.305899088
2259	0.3058958039
2260	0.3058918159
2261	0.3058887363
2262	0.3058852704
2263	0.3058833432
2264	0.3058804308
2265	0.3058792037
2266	0.305876983
2267	0.3058749451
2268	0.3058717295
2269	0.3058699912
2270	0.3058690926
2271	0.3058666084
2272	0.3058633916
2273	0.3058592737
2274	0.3058563155
2275	0.3058532347
2276	0.3058508961
2277	0.3058487439
2278	0.3058453611
2279	0.3058436528
2280	0.3058403939
2281	0.3058384126
2282	0.3058353088
2283	0.3058331759
2284	0.3058300939
2285	0.3058267002
2286	0.3058238732
2287	0.3058204723
2288	0.3058169608
2289	0.3058139581
2290	0.3058106619
2291	0.3058083606
2292	0.3058062649
2293	0.3058039432
2294	0.3058013327
2295	0.3058002403
2296	0.3057968515
2297	0.3057929273
2298	0.3057902362
2299	0.3057884714
2300	0.3057852871
2301	0.3057821978
2302	0.3057801335
2303	0.3057775819
2304	0.3057747946
2305	0.3057714779
2306	0.3057701185
2307	0.3057679483
2308	0.3057657673
2309	0.3057634876
2310	0.3057602925
2311	0.3057569445
2312	0.3057546721
2313	0.3057513362
2314	0.3057496003
2315	0.3057462331
2316	0.3057429742
2317	0.3057400088
2318	0.3057366416
2319	0.3057334609
2320	0.3057322483
2321	0.3057287896
2322	0.30572638
2323	0.3057232126
2324	0.3057194953
2325	0.3057173083
2326	0.3057128849
2327	0.3057098521
2328	0.3057078226
2329	0.3057050016
2330	0.3057017728
2331	0.3056997181
2332	0.305696731
2333	0.3056943756
2334	0.3056928478
2335	0.3056902529
2336	0.3056878902
2337	0.3056853712
2338	0.3056825369
2339	0.3056814374
2340	0.3056786765
2341	0.3056764004
2342	0.3056732823
2343	0.305672469
2344	0.3056689418
2345	0.3056663602
2346	0.305664036
2347	0.3056608373
2348	0.3056576842
2349	0.305654524
2350	0.3056513336
2351	0.3056480446
2352	0.3056463797
2353	0.3056440374
2354	0.3056396862
2355	0.3056364333
2356	0.3056334511
2357	0.3056313182
2358	0.3056281026
2359	0.3056255089
2360	0.3056234879
2361	0.3056218578
2362	0.3056190536
2363	0.3056153977
2364	0.3056134669
2365	0.3056112366
2366	0.3056103897
2367	0.3056083915
2368	0.3056047681
2369	0.3056024968
2370	0.3056003844
2371	0.3055982575
2372	0.3055947892
2373	0.3055915472
2374	0.305588494
2375	0.3055860555
2376	0.3055829121
2377	0.3055804555
2378	0.3055778547
2379	0.30557567
2380	0.3055735347
2381	0.3055703612
2382	0.3055688875
2383	0.3055659137
2384	0.3055639673
2385	0.3055612642
2386	0.3055583072
2387	0.3055548522
2388	0.3055523367
2389	0.3055486989
2390	0.3055460258
2391	0.3055430256
2392	0.3055404788
2393	0.3055393312
2394	0.3055370142
2395	0.3055342124
2396	0.3055314732
2397	0.3055294016
2398	0.3055267827
2399	0.305523857
2400	0.3055217566
2401	0.3055171118
2402	0.3055156237
2403	0.3055113339
2404	0.3055088413
2405	0.3055043457
2406	0.3055019276
2407	0.3054981911
2408	0.3054962663
2409	0.3054925491
2410	0.3054910887
2411	0.3054880739
2412	0.3054847717
2413	0.3054805817
2414	0.3054776668
2415	0.3054748169
2416	0.305471884
2417	0.3054697463
2418	0.3054675881
2419	0.3054646613
2420	0.305461969
2421	0.3054585837
2422	0.3054568803
2423	0.3054541242
2424	0.3054510494
2425	0.3054480058
2426	0.3054459787
2427	0.3054440708
2428	0.3054420137
2429	0.3054389641
2430	0.3054381761
2431	0.3054351494
2432	0.3054331681
2433	0.3054302412
2434	0.3054273155
2435	0.3054254352
2436	0.305421896
2437	0.305418927
2438	0.3054163766
2439	0.30541274
2440	0.3054106841
2441	0.3054090949
2442	0.3054058901
2443	0.3054033109
2444	0.3053998379
2445	0.3053966006
2446	0.3053932094
2447	0.3053901068
2448	0.305385918
2449	0.3053833665
2450	0.3053801545
2451	0.3053768029
2452	0.3053730712
2453	0.305370729
2454	0.3053673233
2455	0.3053641883
2456	0.3053623477
2457	0.3053604807
2458	0.3053591971
2459	0.3053570425
2460	0.3053529175
2461	0.3053496646
2462	0.3053469602
2463	0.3053448261
2464	0.3053421218
2465	0.3053397783
2466	0.3053369272
2467	0.3053339318
2468	0.3053304599
2469	0.305328481
2470	0.3053270867
2471	0.3053247529
2472	0.3053204137
2473	0.3053184733
2474	0.3053160108
2475	0.3053124114
2476	0.305309766
2477	0.3053082033
2478	0.3053054557
2479	0.3053025601
2480	0.3053002311
2481	0.3052976687
2482	0.3052961986
2483	0.3052927027
2484	0.3052911425
2485	0.3052879882
2486	0.305284864
2487	0.3052822487
2488	0.3052793892
2489	0.3052761459
2490	0.3052738097
2491	0.3052710729
2492	0.3052684275
2493	0.3052665208
2494	0.3052641027
2495	0.3052608282
2496	0.3052581876
2497	0.3052557191
2498	0.3052529065
2499	0.3052506521
2500	0.3052472416
2501	0.3052434666
2502	0.3052397493
2503	0.3052371749
2504	0.3052335683
2505	0.305230005
2506	0.3052269494
2507	0.3052238854
2508	0.30522092
2509	0.3052189315
2510	0.305215989
2511	0.3052130007
2512	0.3052118218
2513	0.3052094964
2514	0.3052063866
2515	0.3052034706
2516	0.3051998123
2517	0.3051966195
2518	0.305194625
2519	0.3051935579
2520	0.3051902352
2521	0.3051883802
2522	0.305186613
2523	0.305183721
2524	0.3051797102
2525	0.3051772585
2526	0.3051753241
2527	0.305173368
2528	0.3051698084
2529	0.3051678679
2530	0.3051648556
2531	0.3051614488
2532	0.3051593556
2533	0.3051558548
2534	0.3051532467
2535	0.3051506844
2536	0.3051488221
2537	0.3051457713
2538	0.3051423921
2539	0.3051401389
2540	0.3051384222
2541	0.3051364132
2542	0.3051337967
2543	0.305131321
2544	0.3051293757
2545	0.3051262491
2546	0.3051233126
2547	0.3051210654
2548	0.3051185067
2549	0.3051168225
2550	0.3051130667
2551	0.305109655
2552	0.3051077651
2553	0.3051061639
2554	0.3051022289
2555	0.3050979836
2556	0.3050959252
2557	0.3050927349
2558	0.3050896059
2559	0.3050860787
2560	0.3050839073
2561	0.3050826129
2562	0.3050803645
2563	0.3050785347
2564	0.3050751579
2565	0.3050718329
2566	0.3050694233
2567	0.3050674816
2568	0.3050642504
2569	0.3050621921
2570	0.3050596092
2571	0.3050562865
2572	0.305053415
2573	0.3050500562
2574	0.3050479907
2575	0.3050461489
2576	0.3050431643
2577	0.3050423583
2578	0.3050384678
2579	0.3050360582
2580	0.3050342573
2581	0.305031743
2582	0.3050290086
2583	0.3050260457
2584	0.3050245539
2585	0.3050233353
2586	0.3050200319
2587	0.3050178472
2588	0.3050161378
2589	0.3050131688
2590	0.305011546
2591	0.3050094203
2592	0.3050066871
2593	0.3050037265
2594	0.3049995437
2595	0.3049967768
2596	0.3049932833
2597	0.304990022
2598	0.3049878289
2599	0.3049854169
2600	0.3049825754
2601	0.3049800022
2602	0.3049779992
2603	0.3049753996
2604	0.3049737166
2605	0.3049720167
2606	0.3049688625
2607	0.3049661365
2608	0.3049632601
2609	0.30495984
2610	0.3049573414
2611	0.3049543423
2612	0.3049515646
2613	0.3049484765
2614	0.3049460176
2615	0.3049435034
2616	0.3049403226
2617	0.3049377579
2618	0.3049351053
2619	0.3049322397
2620	0.3049292635
2621	0.3049275649
2622	0.304924952
2623	0.3049227806
2624	0.3049206465
2625	0.3049179614
2626	0.3049159812
2627	0.3049139205
2628	0.3049105954
2629	0.3049093948
2630	0.304907221
2631	0.304902776
2632	0.304899274
2633	0.30489749
2634	0.3048950299
2635	0.3048919418
2636	0.3048890919
2637	0.3048860603
2638	0.3048835894
2639	0.3048813735
2640	0.3048790433
2641	0.3048763004
2642	0.304874579
2643	0.3048715919
2644	0.3048678157
2645	0.3048650741
2646	0.3048625189
2647	0.3048595524
2648	0.3048575963
2649	0.3048542832
2650	0.3048511242
2651	0.3048473961
2652	0.3048437462
2653	0.304841724
2654	0.3048385517
2655	0.3048359977
2656	0.3048331598
2657	0.3048303677
2658	0.3048279737
2659	0.304825285
2660	0.3048224231
2661	0.3048185218
2662	0.3048151715
2663	0.3048117429
2664	0.3048099468
2665	0.3048074675
2666	0.3048050254
2667	0.3048019878
2668	0.3047995698
2669	0.304796596
2670	0.3047940228
2671	0.3047913594
2672	0.3047887248
2673	0.3047865005
2674	0.304784684
2675	0.3047820915
2676	0.3047793824
2677	0.3047753848
2678	0.3047722594
2679	0.3047704561
2680	0.3047671912
2681	0.3047649633
2682	0.3047616851
2683	0.3047585669
2684	0.3047554969
2685	0.3047524978
2686	0.3047503806
2687	0.3047470434
2688	0.3047436017
2689	0.3047412029
2690	0.3047387644
2691	0.3047366953
2692	0.3047337323
2693	0.3047314442
2694	0.3047293895
2695	0.3047267465
2696	0.3047256758
2697	0.3047228175
2698	0.3047193421
2699	0.3047182955
2700	0.3047156405
2701	0.3047127196
2702	0.3047099238
2703	0.3047081157
2704	0.3047048039
2705	0.3047016665
2706	0.304699868
2707	0.3046974728
2708	0.3046957838
2709	0.3046940202
2710	0.304692063
2711	0.3046896726
2712	0.3046866567
2713	0.3046849906
2714	0.3046823861
2715	0.3046797443
2716	0.3046768932
2717	0.3046738183
2718	0.3046708866
2719	0.3046676758
2720	0.3046664235
2721	0.3046632957
2722	0.3046608296
2723	0.3046579544
2724	0.3046547388
2725	0.3046520658
2726	0.30465023
2727	0.3046475991
2728	0.3046444123
2729	0.3046418391
2730	0.3046394151
2731	0.3046369465
2732	0.3046340618
2733	0.3046326025
2734	0.3046298417
2735	0.3046275584
2736	0.3046233178
2737	0.3046211151
2738	0.3046182436
2739	0.3046156908
2740	0.3046132295
2741	0.3046104349
2742	0.3046080386
2743	0.3046048554
2744	0.3046031279
2745	0.3046014847
2746	0.3045990017
2747	0.304595371
2748	0.3045930661
2749	0.3045902824
2750	0.3045884105
2751	0.3045861116
2752	0.3045845152
2753	0.3045817339
2754	0.3045790332
2755	0.3045769014
2756	0.3045750549
2757	0.304572377
2758	0.304571275
2759	0.3045694609
2760	0.3045668083
2761	0.3045639512
2762	0.304562018
2763	0.3045607705
2764	0.3045586953
2765	0.3045558502
2766	0.3045527092
2767	0.3045493853
2768	0.304547564
2769	0.3045452266
2770	0.3045424272
2771	0.3045409163
2772	0.3045391503
2773	0.3045367214
2774	0.3045335227
2775	0.3045313356
2776	0.3045296875
2777	0.3045270517
2778	0.3045244076
2779	0.3045216022
2780	0.30451849
2781	0.3045159541
2782	0.3045136456
2783	0.3045108318
2784	0.3045096179
2785	0.304507313
2786	0.304504836
2787	0.3045021943
2788	0.3044988704
2789	0.3044972608
2790	0.3044949558
2791	0.3044919604
2792	0.3044907008
2793	0.304488598
2794	0.3044871135
2795	0.3044843454
2796	0.3044810757
2797	0.3044786204
2798	0.3044771732
2799	0.3044748694
2800	0.3044724334
2801	0.3044713543
2802	0.304469148
2803	0.3044671691
2804	0.3044649375
2805	0.304462807
2806	0.3044605273
2807	0.3044572155
2808	0.3044547265
2809	0.3044516432
2810	0.304450018
2811	0.3044470983
2812	0.3044442231
2813	0.3044416006
2814	0.3044393269
2815	0.3044375802
2816	0.3044342984
2817	0.3044329487
2818	0.3044307003
2819	0.3044282702
2820	0.3044256525
2821	0.3044242185
2822	0.3044213782
2823	0.3044193356
2824	0.3044174589
2825	0.3044158709
2826	0.304414052
2827	0.3044118156
2828	0.3044086397
2829	0.3044069483
2830	0.3044043041
2831	0.3044016985
2832	0.3043994886
2833	0.3043979174
2834	0.304394928
2835	0.3043930609
2836	0.3043902676
2837	0.3043872757
2838	0.3043847916
2839	0.3043826334
2840	0.3043804572
2841	0.3043785949
2842	0.3043756151
2843	0.3043729264
2844	0.3043697926
2845	0.3043662209
2846	0.3043623521
2847	0.3043598968
2848	0.3043571263
2849	0.3043549368
2850	0.3043516912
2851	0.3043485694
2852	0.3043467805
2853	0.304344318
2854	0.3043426362
2855	0.3043399415
2856	0.3043385436
2857	0.3043361184
2858	0.3043348516
2859	0.3043325274
2860	0.3043301034
2861	0.3043274749
2862	0.3043251002
2863	0.3043226003
2864	0.3043215357
2865	0.304319422
2866	0.3043173529
2867	0.3043151454
2868	0.3043124483
2869	0.3043103899
2870	0.3043078648
2871	0.3043057752
2872	0.304302645
2873	0.30429999
2874	0.3042973146
2875	0.3042950854
2876	0.3042931426
2877	0.304291551
2878	0.3042892425
2879	0.304285844
2880	0.3042834705
2881	0.3042816083
2882	0.3042798507
2883	0.3042773064
2884	0.3042753491
2885	0.30427235
2886	0.3042703242
2887	0.304267828
2888	0.3042645979
2889	0.3042605258
2890	0.3042584109
2891	0.3042557487
2892	0.3042526955
2893	0.3042503448
2894	0.3042476862
2895	0.3042450829
2896	0.3042426481
2897	0.3042396502
2898	0.3042368508
2899	0.3042344509
2900	0.304232028
2901	0.3042290422
2902	0.3042264401
2903	0.3042236576
2904	0.3042219878
2905	0.3042198333
2906	0.3042181563
2907	0.3042158478
2908	0.3042141708
2909	0.3042118646
2910	0.3042096054
2911	0.3042068951
2912	0.3042057017
2913	0.3042034052
2914	0.3042008031
2915	0.3041984212
2916	0.3041956062
2917	0.3041929439
2918	0.3041904477
2919	0.3041873271
2920	0.3041846445
2921	0.3041826439
2922	0.304180043
2923	0.3041768743
2924	0.3041747607
2925	0.3041725796
2926	0.3041692197
2927	0.3041667668
2928	0.3041654699
2929	0.3041640143
2930	0.304161725
